Name, Type, Flops-Size, InputFileName, InputSize, NRep, Storage_T, Location1, Location2, Location3, OutPut-Name, Output-Size, NRepOut, OutLoc1, OutLoc2, OutLoc3
Job638,MCSIMULATION,209379655680,inp_638.MCSIMULATION,0,0,0,0, 0, 0,out_638.MCSIMULATION,1073741824,3,IN2P3,PIC,GRIDKA
Job639,MCSIMULATION,127775277056,inp_639.MCSIMULATION,0,0,0,0, 0, 0,out_639.MCSIMULATION,1073741824,3,CNAF,CERN,GRIDKA
Job640,DATASTRIPPING,196494753792,inp_640.DATASTRIPPING,1073741824,3,0,IN2P3,RRCKI,CERN,out_640.DATASTRIPPING,1073741824,3,PIC,RAL,RRCKI
Job641,DATASTRIPPING,208305913856,inp_641.DATASTRIPPING,2147483648,1,1,CNAF,0,0,out_641.DATASTRIPPING,1073741824,3,RRCKI,SARA,PIC
Job642,DATASTRIPPING,165356240896,inp_642.DATASTRIPPING,1073741824,3,1,CNAF,SARA,RAL,out_642.DATASTRIPPING,1073741824,3,RAL,IN2P3,PIC
Job643,MCSIMULATION,170724950016,inp_643.MCSIMULATION,0,0,0,0, 0, 0,out_643.MCSIMULATION,1073741824,3,CNAF,CERN,PIC
Job644,USER,122406567936,inp_644.USER,1073741824,2,1,CERN,RRCKI,0,out_644.USER,1073741824,3,RAL,CERN,RRCKI
Job645,MCSIMULATION,206158430208,inp_645.MCSIMULATION,0,0,1,0, 0, 0,out_645.MCSIMULATION,1073741824,3,PIC,IN2P3,RRCKI
Job646,DATASTRIPPING,167503724544,inp_646.DATASTRIPPING,1073741824,1,0,CNAF,0,0,out_646.DATASTRIPPING,1073741824,3,GRIDKA,CERN,RAL
Job647,DATARECONSTRUCTION,162135015424,inp_647.DATARECONSTRUCTION,2147483648,3,0,PIC,RRCKI,CERN,out_647.DATARECONSTRUCTION,1073741824,3,RRCKI,GRIDKA,IN2P3
Job648,DATASTRIPPING,130996502528,inp_648.DATASTRIPPING,3221225472,3,1,CNAF,IN2P3,PIC,out_648.DATASTRIPPING,1073741824,3,CERN,GRIDKA,SARA
Job649,MCSIMULATION,206158430208,inp_649.MCSIMULATION,0,0,0,0, 0, 0,out_649.MCSIMULATION,1073741824,3,RRCKI,SARA,RAL
Job650,MCSIMULATION,107374182400,inp_650.MCSIMULATION,0,0,1,0, 0, 0,out_650.MCSIMULATION,1073741824,3,PIC,GRIDKA,IN2P3
Job651,DATASTRIPPING,122406567936,inp_651.DATASTRIPPING,3221225472,2,0,CNAF,PIC,0,out_651.DATASTRIPPING,1073741824,3,SARA,CERN,IN2P3
Job652,USER,197568495616,inp_652.USER,3221225472,2,0,RRCKI,SARA,0,out_652.USER,1073741824,3,RAL,IN2P3,PIC
Job653,DATARECONSTRUCTION,163208757248,inp_653.DATARECONSTRUCTION,1073741824,3,1,GRIDKA,SARA,RRCKI,out_653.DATARECONSTRUCTION,1073741824,3,CERN,PIC,IN2P3
Job654,MCSIMULATION,209379655680,inp_654.MCSIMULATION,0,0,1,0, 0, 0,out_654.MCSIMULATION,1073741824,3,CNAF,RRCKI,PIC
Job655,DATARECONSTRUCTION,152471339008,inp_655.DATARECONSTRUCTION,3221225472,3,0,GRIDKA,RRCKI,PIC,out_655.DATARECONSTRUCTION,1073741824,3,RAL,IN2P3,PIC
Job656,USER,122406567936,inp_656.USER,1073741824,3,0,SARA,RAL,CERN,out_656.USER,1073741824,3,PIC,CNAF,RRCKI
Job657,DATARECONSTRUCTION,211527139328,inp_657.DATARECONSTRUCTION,2147483648,1,0,CERN,0,0,out_657.DATARECONSTRUCTION,1073741824,3,IN2P3,RAL,GRIDKA
Job658,DATARECONSTRUCTION,121332826112,inp_658.DATARECONSTRUCTION,2147483648,3,0,GRIDKA,PIC,CERN,out_658.DATARECONSTRUCTION,1073741824,3,CERN,PIC,SARA
Job659,MCSIMULATION,124554051584,inp_659.MCSIMULATION,0,0,0,0, 0, 0,out_659.MCSIMULATION,1073741824,3,RAL,IN2P3,PIC
Job660,USER,155692564480,inp_660.USER,3221225472,2,0,RRCKI,GRIDKA,0,out_660.USER,1073741824,3,CERN,RRCKI,GRIDKA
Job661,TEST,148176371712,inp_661.TEST,1073741824,3,1,SARA,RAL,GRIDKA,out_661.TEST,1073741824,3,CERN,RRCKI,PIC
Job662,TURBO,170724950016,inp_662.TURBO,3221225472,3,0,IN2P3,GRIDKA,RAL,out_662.TURBO,1073741824,3,SARA,CERN,IN2P3
Job663,MCSIMULATION,153545080832,inp_663.MCSIMULATION,0,0,1,0, 0, 0,out_663.MCSIMULATION,1073741824,3,CERN,SARA,RRCKI
Job664,USER,149250113536,inp_664.USER,1073741824,3,0,SARA,IN2P3,RAL,out_664.USER,1073741824,3,RRCKI,IN2P3,GRIDKA
Job665,MCSIMULATION,134217728000,inp_665.MCSIMULATION,0,0,1,0, 0, 0,out_665.MCSIMULATION,1073741824,3,PIC,CNAF,CERN
Job666,MCSIMULATION,113816633344,inp_666.MCSIMULATION,0,0,1,0, 0, 0,out_666.MCSIMULATION,1073741824,3,RAL,IN2P3,PIC
Job667,DATASTRIPPING,214748364800,inp_667.DATASTRIPPING,2147483648,3,0,RAL,PIC,CNAF,out_667.DATASTRIPPING,1073741824,3,RAL,RRCKI,CNAF
Job668,DATARECONSTRUCTION,188978561024,inp_668.DATARECONSTRUCTION,3221225472,2,0,IN2P3,PIC,0,out_668.DATARECONSTRUCTION,1073741824,3,RAL,RRCKI,SARA
Job669,MCSIMULATION,135291469824,inp_669.MCSIMULATION,0,0,1,0, 0, 0,out_669.MCSIMULATION,1073741824,3,CERN,SARA,IN2P3
Job670,MCSIMULATION,144955146240,inp_670.MCSIMULATION,0,0,0,0, 0, 0,out_670.MCSIMULATION,1073741824,3,RAL,GRIDKA,SARA
Job671,DATASTRIPPING,143881404416,inp_671.DATASTRIPPING,2147483648,3,1,IN2P3,CERN,SARA,out_671.DATASTRIPPING,1073741824,3,PIC,RRCKI,CERN
Job672,DATARECONSTRUCTION,210453397504,inp_672.DATARECONSTRUCTION,2147483648,3,0,PIC,SARA,GRIDKA,out_672.DATARECONSTRUCTION,1073741824,3,RRCKI,CERN,RAL
Job673,DATARECONSTRUCTION,176093659136,inp_673.DATARECONSTRUCTION,1073741824,3,0,CERN,PIC,RRCKI,out_673.DATARECONSTRUCTION,1073741824,3,RAL,PIC,GRIDKA
Job674,DATARECONSTRUCTION,211527139328,inp_674.DATARECONSTRUCTION,2147483648,3,0,CNAF,GRIDKA,RAL,out_674.DATARECONSTRUCTION,1073741824,3,SARA,GRIDKA,RRCKI
Job675,MERGE,121332826112,inp_675.MERGE,2147483648,2,0,SARA,CNAF,0,out_675.MERGE,1073741824,3,RAL,CERN,SARA
Job676,MCSIMULATION,182536110080,inp_676.MCSIMULATION,0,0,1,0, 0, 0,out_676.MCSIMULATION,1073741824,3,RAL,GRIDKA,IN2P3
Job677,MCSIMULATION,195421011968,inp_677.MCSIMULATION,0,0,0,0, 0, 0,out_677.MCSIMULATION,1073741824,3,SARA,GRIDKA,PIC
Job678,MCSIMULATION,125627793408,inp_678.MCSIMULATION,0,0,1,0, 0, 0,out_678.MCSIMULATION,1073741824,3,GRIDKA,PIC,IN2P3
Job679,DATARECONSTRUCTION,204010946560,inp_679.DATARECONSTRUCTION,1073741824,3,0,CNAF,GRIDKA,PIC,out_679.DATARECONSTRUCTION,1073741824,3,CERN,RAL,GRIDKA
Job680,DATASTRIPPING,214748364800,inp_680.DATASTRIPPING,1073741824,3,0,RAL,IN2P3,CNAF,out_680.DATASTRIPPING,1073741824,3,CERN,GRIDKA,IN2P3
Job681,USER,159987531776,inp_681.USER,3221225472,3,0,CERN,IN2P3,SARA,out_681.USER,1073741824,3,CNAF,PIC,GRIDKA
Job682,MCSIMULATION,176093659136,inp_682.MCSIMULATION,0,0,0,0, 0, 0,out_682.MCSIMULATION,1073741824,3,PIC,RAL,CERN
Job683,MCSIMULATION,113816633344,inp_683.MCSIMULATION,0,0,1,0, 0, 0,out_683.MCSIMULATION,1073741824,3,RAL,CERN,IN2P3
Job684,MCSIMULATION,171798691840,inp_684.MCSIMULATION,0,0,0,0, 0, 0,out_684.MCSIMULATION,1073741824,3,IN2P3,CERN,GRIDKA
Job685,DATARECONSTRUCTION,127775277056,inp_685.DATARECONSTRUCTION,3221225472,3,1,CERN,CNAF,SARA,out_685.DATARECONSTRUCTION,1073741824,3,GRIDKA,SARA,RRCKI
Job686,TURBO,208305913856,inp_686.TURBO,1073741824,3,1,CNAF,GRIDKA,RAL,out_686.TURBO,1073741824,3,RRCKI,SARA,IN2P3
Job687,USER,151397597184,inp_687.USER,3221225472,3,1,RAL,CERN,SARA,out_687.USER,1073741824,3,SARA,GRIDKA,RAL
Job688,MERGE,165356240896,inp_688.MERGE,2147483648,3,0,SARA,IN2P3,RRCKI,out_688.MERGE,1073741824,3,SARA,CERN,RAL
Job689,MCSIMULATION,118111600640,inp_689.MCSIMULATION,0,0,1,0, 0, 0,out_689.MCSIMULATION,1073741824,3,CNAF,CERN,IN2P3
Job690,DATARECONSTRUCTION,205084688384,inp_690.DATARECONSTRUCTION,3221225472,2,1,RAL,SARA,0,out_690.DATARECONSTRUCTION,1073741824,3,SARA,GRIDKA,PIC
Job691,DATARECONSTRUCTION,162135015424,inp_691.DATARECONSTRUCTION,2147483648,2,0,PIC,SARA,0,out_691.DATARECONSTRUCTION,1073741824,3,SARA,CNAF,PIC
Job692,MCSIMULATION,206158430208,inp_692.MCSIMULATION,0,0,1,0, 0, 0,out_692.MCSIMULATION,1073741824,3,CERN,CNAF,IN2P3
Job693,DATARECONSTRUCTION,109521666048,inp_693.DATARECONSTRUCTION,2147483648,1,1,CERN,0,0,out_693.DATARECONSTRUCTION,1073741824,3,IN2P3,PIC,CNAF
Job694,USER,210453397504,inp_694.USER,2147483648,2,0,CERN,RAL,0,out_694.USER,1073741824,3,PIC,CNAF,IN2P3
Job695,DATARECONSTRUCTION,188978561024,inp_695.DATARECONSTRUCTION,2147483648,2,1,RRCKI,RAL,0,out_695.DATARECONSTRUCTION,1073741824,3,IN2P3,GRIDKA,SARA
Job696,DATASTRIPPING,138512695296,inp_696.DATASTRIPPING,3221225472,1,0,PIC,0,0,out_696.DATASTRIPPING,1073741824,3,IN2P3,RRCKI,SARA
Job697,MCSIMULATION,130996502528,inp_697.MCSIMULATION,0,0,1,0, 0, 0,out_697.MCSIMULATION,1073741824,3,RRCKI,CERN,IN2P3
Job698,MCSIMULATION,157840048128,inp_698.MCSIMULATION,0,0,0,0, 0, 0,out_698.MCSIMULATION,1073741824,3,CERN,RRCKI,CNAF
Job699,DATASTRIPPING,119185342464,inp_699.DATASTRIPPING,3221225472,3,0,CERN,GRIDKA,PIC,out_699.DATASTRIPPING,1073741824,3,RRCKI,SARA,RAL
Job700,MCSIMULATION,155692564480,inp_700.MCSIMULATION,0,0,0,0, 0, 0,out_700.MCSIMULATION,1073741824,3,CERN,RAL,PIC
Job701,MCSIMULATION,207232172032,inp_701.MCSIMULATION,0,0,0,0, 0, 0,out_701.MCSIMULATION,1073741824,3,CERN,CNAF,GRIDKA
Job702,MCSIMULATION,155692564480,inp_702.MCSIMULATION,0,0,1,0, 0, 0,out_702.MCSIMULATION,1073741824,3,GRIDKA,RRCKI,CNAF
Job703,MCSIMULATION,165356240896,inp_703.MCSIMULATION,0,0,1,0, 0, 0,out_703.MCSIMULATION,1073741824,3,RAL,GRIDKA,SARA
Job704,DATASTRIPPING,128849018880,inp_704.DATASTRIPPING,1073741824,2,1,GRIDKA,CERN,0,out_704.DATASTRIPPING,1073741824,3,SARA,CERN,IN2P3
Job705,DATASTRIPPING,181462368256,inp_705.DATASTRIPPING,1073741824,2,1,CERN,RRCKI,0,out_705.DATASTRIPPING,1073741824,3,RAL,IN2P3,CNAF
Job706,MCSIMULATION,185757335552,inp_706.MCSIMULATION,0,0,1,0, 0, 0,out_706.MCSIMULATION,1073741824,3,GRIDKA,RRCKI,RAL
Job707,USER,127775277056,inp_707.USER,2147483648,3,0,SARA,CERN,CNAF,out_707.USER,1073741824,3,PIC,CERN,SARA
Job708,MCSIMULATION,126701535232,inp_708.MCSIMULATION,0,0,0,0, 0, 0,out_708.MCSIMULATION,1073741824,3,GRIDKA,CNAF,SARA
Job709,DATARECONSTRUCTION,113816633344,inp_709.DATARECONSTRUCTION,2147483648,3,0,CNAF,CERN,PIC,out_709.DATARECONSTRUCTION,1073741824,3,CERN,CNAF,SARA
Job710,MCSIMULATION,149250113536,inp_710.MCSIMULATION,0,0,1,0, 0, 0,out_710.MCSIMULATION,1073741824,3,SARA,PIC,GRIDKA
Job711,DATARECONSTRUCTION,127775277056,inp_711.DATARECONSTRUCTION,1073741824,1,0,RRCKI,0,0,out_711.DATARECONSTRUCTION,1073741824,3,GRIDKA,SARA,RAL
Job712,DATARECONSTRUCTION,179314884608,inp_712.DATARECONSTRUCTION,1073741824,2,1,RRCKI,RAL,0,out_712.DATARECONSTRUCTION,1073741824,3,PIC,GRIDKA,RAL
Job713,MCSIMULATION,172872433664,inp_713.MCSIMULATION,0,0,0,0, 0, 0,out_713.MCSIMULATION,1073741824,3,CNAF,IN2P3,RAL
Job714,MCSIMULATION,187904819200,inp_714.MCSIMULATION,0,0,1,0, 0, 0,out_714.MCSIMULATION,1073741824,3,SARA,IN2P3,RAL
Job715,USER,173946175488,inp_715.USER,3221225472,2,1,CNAF,CERN,0,out_715.USER,1073741824,3,RRCKI,GRIDKA,CNAF
Job716,DATASTRIPPING,186831077376,inp_716.DATASTRIPPING,3221225472,3,1,CNAF,PIC,RAL,out_716.DATASTRIPPING,1073741824,3,RRCKI,RAL,PIC
Job717,DATASTRIPPING,206158430208,inp_717.DATASTRIPPING,1073741824,3,0,RAL,CNAF,RRCKI,out_717.DATASTRIPPING,1073741824,3,RRCKI,IN2P3,SARA
Job718,MCSIMULATION,164282499072,inp_718.MCSIMULATION,0,0,0,0, 0, 0,out_718.MCSIMULATION,1073741824,3,IN2P3,RAL,RRCKI
Job719,DATARECONSTRUCTION,167503724544,inp_719.DATARECONSTRUCTION,3221225472,3,0,RAL,PIC,GRIDKA,out_719.DATARECONSTRUCTION,1073741824,3,RRCKI,RAL,IN2P3
Job720,DATASTRIPPING,120259084288,inp_720.DATASTRIPPING,2147483648,3,1,RAL,GRIDKA,SARA,out_720.DATASTRIPPING,1073741824,3,CNAF,RAL,CERN
Job721,TURBO,177167400960,inp_721.TURBO,1073741824,2,0,RAL,IN2P3,0,out_721.TURBO,1073741824,3,GRIDKA,CNAF,IN2P3
Job722,DATARECONSTRUCTION,147102629888,inp_722.DATARECONSTRUCTION,2147483648,1,1,CERN,0,0,out_722.DATARECONSTRUCTION,1073741824,3,RAL,IN2P3,PIC
Job723,MCSIMULATION,210453397504,inp_723.MCSIMULATION,0,0,0,0, 0, 0,out_723.MCSIMULATION,1073741824,3,GRIDKA,PIC,RAL
Job724,MCSIMULATION,186831077376,inp_724.MCSIMULATION,0,0,1,0, 0, 0,out_724.MCSIMULATION,1073741824,3,CERN,PIC,GRIDKA
Job725,MCSIMULATION,127775277056,inp_725.MCSIMULATION,0,0,1,0, 0, 0,out_725.MCSIMULATION,1073741824,3,IN2P3,CNAF,RAL
Job726,MCSIMULATION,168577466368,inp_726.MCSIMULATION,0,0,0,0, 0, 0,out_726.MCSIMULATION,1073741824,3,RAL,PIC,RRCKI
Job727,USER,208305913856,inp_727.USER,2147483648,3,0,CNAF,SARA,PIC,out_727.USER,1073741824,3,RRCKI,CERN,RAL
Job728,DATASTRIPPING,155692564480,inp_728.DATASTRIPPING,3221225472,3,0,CNAF,RRCKI,CERN,out_728.DATASTRIPPING,1073741824,3,IN2P3,SARA,CNAF
Job729,DATASTRIPPING,135291469824,inp_729.DATASTRIPPING,3221225472,3,1,RAL,PIC,IN2P3,out_729.DATASTRIPPING,1073741824,3,RRCKI,PIC,CNAF
Job730,MCSIMULATION,109521666048,inp_730.MCSIMULATION,0,0,1,0, 0, 0,out_730.MCSIMULATION,1073741824,3,CERN,IN2P3,SARA
Job731,MERGE,108447924224,inp_731.MERGE,2147483648,2,1,CERN,GRIDKA,0,out_731.MERGE,1073741824,3,IN2P3,RRCKI,CERN
Job732,DATASTRIPPING,123480309760,inp_732.DATASTRIPPING,1073741824,3,0,RRCKI,CNAF,SARA,out_732.DATASTRIPPING,1073741824,3,RRCKI,PIC,CERN
Job733,MCSIMULATION,125627793408,inp_733.MCSIMULATION,0,0,0,0, 0, 0,out_733.MCSIMULATION,1073741824,3,IN2P3,SARA,PIC
Job734,MCSIMULATION,198642237440,inp_734.MCSIMULATION,0,0,0,0, 0, 0,out_734.MCSIMULATION,1073741824,3,RRCKI,IN2P3,CERN
Job735,MCSIMULATION,185757335552,inp_735.MCSIMULATION,0,0,0,0, 0, 0,out_735.MCSIMULATION,1073741824,3,RAL,PIC,SARA
Job736,MCSIMULATION,150323855360,inp_736.MCSIMULATION,0,0,0,0, 0, 0,out_736.MCSIMULATION,1073741824,3,CNAF,CERN,RAL
Job737,DATARECONSTRUCTION,170724950016,inp_737.DATARECONSTRUCTION,1073741824,3,0,RRCKI,IN2P3,GRIDKA,out_737.DATARECONSTRUCTION,1073741824,3,SARA,PIC,CERN
Job738,MCSIMULATION,140660178944,inp_738.MCSIMULATION,0,0,0,0, 0, 0,out_738.MCSIMULATION,1073741824,3,RRCKI,IN2P3,GRIDKA
Job739,DATASTRIPPING,144955146240,inp_739.DATASTRIPPING,1073741824,3,0,GRIDKA,RRCKI,CNAF,out_739.DATASTRIPPING,1073741824,3,GRIDKA,PIC,CNAF
Job740,WGPRODUCTION,153545080832,inp_740.WGPRODUCTION,1073741824,3,1,GRIDKA,CNAF,RAL,out_740.WGPRODUCTION,1073741824,3,CNAF,RRCKI,PIC
Job741,MCSIMULATION,161061273600,inp_741.MCSIMULATION,0,0,0,0, 0, 0,out_741.MCSIMULATION,1073741824,3,CNAF,IN2P3,RRCKI
Job742,MCSIMULATION,169651208192,inp_742.MCSIMULATION,0,0,1,0, 0, 0,out_742.MCSIMULATION,1073741824,3,CERN,RRCKI,CNAF
Job743,MCSIMULATION,188978561024,inp_743.MCSIMULATION,0,0,1,0, 0, 0,out_743.MCSIMULATION,1073741824,3,GRIDKA,PIC,SARA
Job744,MCSIMULATION,149250113536,inp_744.MCSIMULATION,0,0,0,0, 0, 0,out_744.MCSIMULATION,1073741824,3,RAL,PIC,CNAF
Job745,DATARECONSTRUCTION,148176371712,inp_745.DATARECONSTRUCTION,1073741824,3,0,RRCKI,GRIDKA,CNAF,out_745.DATARECONSTRUCTION,1073741824,3,IN2P3,GRIDKA,RRCKI
Job746,DATASTRIPPING,139586437120,inp_746.DATASTRIPPING,2147483648,3,1,PIC,IN2P3,RRCKI,out_746.DATASTRIPPING,1073741824,3,SARA,RAL,RRCKI
Job747,MCSIMULATION,107374182400,inp_747.MCSIMULATION,0,0,0,0, 0, 0,out_747.MCSIMULATION,1073741824,3,GRIDKA,IN2P3,RRCKI
Job748,DATARECONSTRUCTION,171798691840,inp_748.DATARECONSTRUCTION,2147483648,3,0,SARA,RRCKI,IN2P3,out_748.DATARECONSTRUCTION,1073741824,3,IN2P3,RRCKI,RAL
Job749,MCSIMULATION,123480309760,inp_749.MCSIMULATION,0,0,0,0, 0, 0,out_749.MCSIMULATION,1073741824,3,CNAF,SARA,IN2P3
Job750,MCSIMULATION,195421011968,inp_750.MCSIMULATION,0,0,0,0, 0, 0,out_750.MCSIMULATION,1073741824,3,PIC,CNAF,IN2P3
Job751,MCSIMULATION,157840048128,inp_751.MCSIMULATION,0,0,0,0, 0, 0,out_751.MCSIMULATION,1073741824,3,CERN,CNAF,IN2P3
Job752,DATASTRIPPING,191126044672,inp_752.DATASTRIPPING,3221225472,3,0,PIC,RRCKI,CNAF,out_752.DATASTRIPPING,1073741824,3,GRIDKA,CNAF,RRCKI
Job753,MCSIMULATION,138512695296,inp_753.MCSIMULATION,0,0,0,0, 0, 0,out_753.MCSIMULATION,1073741824,3,PIC,RAL,CNAF
Job754,MCSIMULATION,142807662592,inp_754.MCSIMULATION,0,0,0,0, 0, 0,out_754.MCSIMULATION,1073741824,3,IN2P3,GRIDKA,PIC
Job755,MCSIMULATION,137438953472,inp_755.MCSIMULATION,0,0,0,0, 0, 0,out_755.MCSIMULATION,1073741824,3,RAL,GRIDKA,CNAF
Job756,DATASTRIPPING,130996502528,inp_756.DATASTRIPPING,1073741824,2,1,PIC,SARA,0,out_756.DATASTRIPPING,1073741824,3,SARA,GRIDKA,CERN
Job757,DATARECONSTRUCTION,185757335552,inp_757.DATARECONSTRUCTION,1073741824,3,0,RAL,PIC,IN2P3,out_757.DATARECONSTRUCTION,1073741824,3,CERN,IN2P3,SARA
Job758,DATARECONSTRUCTION,169651208192,inp_758.DATARECONSTRUCTION,1073741824,3,1,PIC,RRCKI,RAL,out_758.DATARECONSTRUCTION,1073741824,3,IN2P3,GRIDKA,RRCKI
Job759,MCSIMULATION,184683593728,inp_759.MCSIMULATION,0,0,1,0, 0, 0,out_759.MCSIMULATION,1073741824,3,PIC,IN2P3,CNAF
Job760,MCSIMULATION,147102629888,inp_760.MCSIMULATION,0,0,0,0, 0, 0,out_760.MCSIMULATION,1073741824,3,CNAF,SARA,GRIDKA
Job761,TEST,118111600640,inp_761.TEST,2147483648,3,0,CNAF,SARA,CERN,out_761.TEST,1073741824,3,GRIDKA,PIC,IN2P3
Job762,MCSIMULATION,169651208192,inp_762.MCSIMULATION,0,0,1,0, 0, 0,out_762.MCSIMULATION,1073741824,3,RAL,PIC,GRIDKA
Job763,MCSIMULATION,133143986176,inp_763.MCSIMULATION,0,0,0,0, 0, 0,out_763.MCSIMULATION,1073741824,3,SARA,RAL,IN2P3
Job764,MCSIMULATION,129922760704,inp_764.MCSIMULATION,0,0,1,0, 0, 0,out_764.MCSIMULATION,1073741824,3,PIC,SARA,GRIDKA
Job765,MCSIMULATION,211527139328,inp_765.MCSIMULATION,0,0,0,0, 0, 0,out_765.MCSIMULATION,1073741824,3,IN2P3,PIC,RRCKI
Job766,MCSIMULATION,172872433664,inp_766.MCSIMULATION,0,0,1,0, 0, 0,out_766.MCSIMULATION,1073741824,3,CERN,CNAF,RRCKI
Job767,WGPRODUCTION,161061273600,inp_767.WGPRODUCTION,2147483648,2,1,PIC,GRIDKA,0,out_767.WGPRODUCTION,1073741824,3,GRIDKA,CNAF,SARA
Job768,DATASTRIPPING,115964116992,inp_768.DATASTRIPPING,1073741824,2,0,RRCKI,CERN,0,out_768.DATASTRIPPING,1073741824,3,CNAF,IN2P3,SARA
Job769,DATARECONSTRUCTION,143881404416,inp_769.DATARECONSTRUCTION,1073741824,3,1,CNAF,PIC,RAL,out_769.DATARECONSTRUCTION,1073741824,3,CERN,RAL,PIC
Job770,DATASTRIPPING,140660178944,inp_770.DATASTRIPPING,2147483648,3,1,SARA,CNAF,RRCKI,out_770.DATASTRIPPING,1073741824,3,CNAF,RAL,PIC
Job771,MCSIMULATION,179314884608,inp_771.MCSIMULATION,0,0,1,0, 0, 0,out_771.MCSIMULATION,1073741824,3,CERN,GRIDKA,RAL
Job772,MCSIMULATION,171798691840,inp_772.MCSIMULATION,0,0,0,0, 0, 0,out_772.MCSIMULATION,1073741824,3,CERN,RAL,CNAF
Job773,MCSIMULATION,119185342464,inp_773.MCSIMULATION,0,0,1,0, 0, 0,out_773.MCSIMULATION,1073741824,3,CNAF,PIC,RAL
Job774,DATARECONSTRUCTION,165356240896,inp_774.DATARECONSTRUCTION,2147483648,3,0,CNAF,IN2P3,RRCKI,out_774.DATARECONSTRUCTION,1073741824,3,CERN,SARA,IN2P3
Job775,USER,114890375168,inp_775.USER,1073741824,2,1,CERN,RAL,0,out_775.USER,1073741824,3,GRIDKA,SARA,IN2P3
Job776,MCSIMULATION,150323855360,inp_776.MCSIMULATION,0,0,0,0, 0, 0,out_776.MCSIMULATION,1073741824,3,CNAF,RRCKI,SARA
Job777,DATARECONSTRUCTION,110595407872,inp_777.DATARECONSTRUCTION,3221225472,3,1,CERN,GRIDKA,SARA,out_777.DATARECONSTRUCTION,1073741824,3,IN2P3,SARA,RRCKI
Job778,DATASTRIPPING,190052302848,inp_778.DATASTRIPPING,3221225472,3,1,RAL,RRCKI,IN2P3,out_778.DATASTRIPPING,1073741824,3,GRIDKA,CERN,RRCKI
Job779,MCSIMULATION,150323855360,inp_779.MCSIMULATION,0,0,1,0, 0, 0,out_779.MCSIMULATION,1073741824,3,CERN,PIC,IN2P3
Job780,DATARECONSTRUCTION,157840048128,inp_780.DATARECONSTRUCTION,2147483648,3,0,PIC,RAL,SARA,out_780.DATARECONSTRUCTION,1073741824,3,GRIDKA,CERN,SARA
Job781,MCSIMULATION,167503724544,inp_781.MCSIMULATION,0,0,0,0, 0, 0,out_781.MCSIMULATION,1073741824,3,IN2P3,CNAF,SARA
Job782,MCSIMULATION,124554051584,inp_782.MCSIMULATION,0,0,1,0, 0, 0,out_782.MCSIMULATION,1073741824,3,PIC,RAL,GRIDKA
Job783,TURBO,155692564480,inp_783.TURBO,3221225472,3,1,PIC,IN2P3,SARA,out_783.TURBO,1073741824,3,RAL,SARA,CNAF
Job784,USER,177167400960,inp_784.USER,2147483648,3,0,GRIDKA,CERN,IN2P3,out_784.USER,1073741824,3,RAL,GRIDKA,CERN
Job785,MCSIMULATION,119185342464,inp_785.MCSIMULATION,0,0,1,0, 0, 0,out_785.MCSIMULATION,1073741824,3,IN2P3,RAL,CERN
Job786,MCSIMULATION,206158430208,inp_786.MCSIMULATION,0,0,1,0, 0, 0,out_786.MCSIMULATION,1073741824,3,PIC,IN2P3,RRCKI
Job787,DATASTRIPPING,153545080832,inp_787.DATASTRIPPING,3221225472,3,1,RRCKI,IN2P3,GRIDKA,out_787.DATASTRIPPING,1073741824,3,CNAF,RAL,CERN
Job788,USER,138512695296,inp_788.USER,2147483648,3,0,IN2P3,RRCKI,CERN,out_788.USER,1073741824,3,GRIDKA,IN2P3,SARA
Job789,DATASTRIPPING,187904819200,inp_789.DATASTRIPPING,2147483648,3,0,IN2P3,PIC,RRCKI,out_789.DATASTRIPPING,1073741824,3,SARA,RAL,IN2P3
Job790,USER,193273528320,inp_790.USER,3221225472,3,0,RRCKI,CERN,GRIDKA,out_790.USER,1073741824,3,RRCKI,IN2P3,RAL
Job791,TURBO,198642237440,inp_791.TURBO,3221225472,3,0,GRIDKA,IN2P3,CNAF,out_791.TURBO,1073741824,3,PIC,RAL,CNAF
Job792,MCSIMULATION,137438953472,inp_792.MCSIMULATION,0,0,0,0, 0, 0,out_792.MCSIMULATION,1073741824,3,SARA,GRIDKA,RRCKI
Job793,WGPRODUCTION,171798691840,inp_793.WGPRODUCTION,1073741824,3,1,GRIDKA,IN2P3,CNAF,out_793.WGPRODUCTION,1073741824,3,RAL,PIC,CERN
Job794,DATARECONSTRUCTION,147102629888,inp_794.DATARECONSTRUCTION,1073741824,2,1,CNAF,IN2P3,0,out_794.DATARECONSTRUCTION,1073741824,3,SARA,PIC,RRCKI
Job795,MCSIMULATION,164282499072,inp_795.MCSIMULATION,0,0,1,0, 0, 0,out_795.MCSIMULATION,1073741824,3,IN2P3,PIC,CERN
Job796,MCSIMULATION,146028888064,inp_796.MCSIMULATION,0,0,1,0, 0, 0,out_796.MCSIMULATION,1073741824,3,GRIDKA,IN2P3,CNAF
Job797,MCSIMULATION,162135015424,inp_797.MCSIMULATION,0,0,0,0, 0, 0,out_797.MCSIMULATION,1073741824,3,CNAF,IN2P3,RRCKI
Job798,TURBO,138512695296,inp_798.TURBO,1073741824,3,1,CNAF,CERN,SARA,out_798.TURBO,1073741824,3,GRIDKA,CNAF,RRCKI
